OBJECTID;COD_EMPRES;COD_FUNDO;NOM_FUNDO;COD_EMP_PR;COD_EMP__1;COD_FUN_OP;COD_SUBGER;DSC_SUBGER;COD_Z_ADM_;DSC_Z_ADM_;NOM_Z_ADM_;COD_S_ADM_;DSC_S_ADM_;NOM_S_ADM_;COD_Z_PROD;DSC_Z_PROD;NOM_Z_PROD;COD_TIPO_P;DSC_TIPO_P;COD_REGION;NOM_REGION;COD_PROVIN;NOM_PROVIN;COD_COMUNA;NOM_COMUNA;N_ID_COMPL;DSC_COMPLE;N_ID_RESTR;C_DSC_REST;N_ID_BARRI;C_NOM_BARR;C_SIMBOLOG;F_LATITUD;F_LONGITUD;SUP_ACTUAL;FECHA_CART;ID_FUNDO;SHAPE_Leng;SHAPE_Area;Area;Barrio;NCR;COD_NCR;JefeSector
2822;90;2391;HIJUELA 1 LOTE 2 FUNDO CUNCO (V);90;82;0;3;SUR;24;VALLE ARAUCAN├ìA;ODIN VALLEJOS CID;1;LAUTARO;SANDOVAL CABRERA MANUELA MARCELA;7;CAUTIN - OSORNO;CARLOS SANTANA HIDALGO;4;USUFRUCTO;9;ARAUCANIA;2;CAUTIN;491;LAUTARO;3;BAJO;1;SIN CONDICIONES;18;IMPERIAL-CHOLCHOL;#70AD47;-38.61576300000;-72.47765700000;49.17000000000;;8303;4637.92315633000;1231100.95295000000;Chol Chol;El Arrejon;Bajo;4;JOHAN MADARIAGA
2823;90;2392;HIJUELA 1 LOTE 3 FUNDO CUNCO (U);90;82;0;3;SUR;24;VALLE ARAUCAN├ìA;ODIN VALLEJOS CID;1;LAUTARO;SANDOVAL CABRERA MANUELA MARCELA;7;CAUTIN - OSORNO;CARLOS SANTANA HIDALGO;4;USUFRUCTO;9;ARAUCANIA;2;CAUTIN;491;LAUTARO;3;BAJO;1;SIN CONDICIONES;18;IMPERIAL-CHOLCHOL;#70AD47;-38.61322100000;-72.48701500000;39.75000000000;;8304;4611.21649306000;1233953.91125000000;Chol Chol;El Arrejon;Bajo;4;JOHAN MADARIAGA
2826;90;9192;CUNCO GRANDE HIJUELA 1 LOTE 3;90;82;0;3;SUR;24;VALLE ARAUCAN├ìA;ODIN VALLEJOS CID;1;LAUTARO;SANDOVAL CABRERA MANUELA MARCELA;7;CAUTIN - OSORNO;CARLOS SANTANA HIDALGO;2;VUELO;9;ARAUCANIA;2;CAUTIN;491;LAUTARO;3;BAJO;1;SIN CONDICIONES;18;IMPERIAL-CHOLCHOL;#70AD47;-38.61322100000;-72.48701500000;51.94000000000;;8338;4611.21649306000;1233953.91125000000;Chol Chol;El Arrejon;Bajo;4;JOHAN MADARIAGA
2860;90;2409;SAN JUAN CHICO 2;90;82;0;3;SUR;24;VALLE ARAUCAN├ìA;ODIN VALLEJOS CID;1;LAUTARO;SANDOVAL CABRERA MANUELA MARCELA;7;CAUTIN - OSORNO;CARLOS SANTANA HIDALGO;4;USUFRUCTO;9;ARAUCANIA;2;CAUTIN;491;LAUTARO;3;BAJO;1;SIN CONDICIONES;18;IMPERIAL-CHOLCHOL;#70AD47;-38.57780300000;-72.50286300000;75.74000000000;;9340;5035.99909033000;1335517.99430000000;Chol Chol;El Arrejon;Bajo;4;JOHAN MADARIAGA
3032;90;3219;PASO REAL;90;83;0;3;SUR;24;VALLE ARAUCAN├ìA;ODIN VALLEJOS CID;1;LAUTARO;SANDOVAL CABRERA MANUELA MARCELA;7;CAUTIN - OSORNO;CARLOS SANTANA HIDALGO;4;USUFRUCTO;9;ARAUCANIA;2;CAUTIN;491;LAUTARO;3;BAJO;1;SIN CONDICIONES;18;IMPERIAL-CHOLCHOL;#70AD47;-38.50045100000;-72.57209600000;15.59000000000;;12642;2079.75626862000;183095.04855000000;Chol Chol;El Arrejon;Bajo;4;JOHAN MADARIAGA
3033;90;3223;EL PORVENIR (CAUTIN);90;83;0;3;SUR;24;VALLE ARAUCAN├ìA;ODIN VALLEJOS CID;2;CHOLCHOL;PACHECO RODRIGUEZ JORGE OSVALDO;7;CAUTIN - OSORNO;CARLOS SANTANA HIDALGO;4;USUFRUCTO;9;ARAUCANIA;2;CAUTIN;509;CHOLCHOL;3;BAJO;1;SIN CONDICIONES;18;IMPERIAL-CHOLCHOL;#70AD47;-38.55541700000;-72.82249000000;78.64000000000;;12643;4872.94676723000;883907.53100000000;Chol Chol;El Arrejon;Bajo;4;JEAN PERALES
3034;90;3225;SANTA TERESA (CAUTIN);90;83;0;3;SUR;24;VALLE ARAUCAN├ìA;ODIN VALLEJOS CID;1;LAUTARO;SANDOVAL CABRERA MANUELA MARCELA;7;CAUTIN - OSORNO;CARLOS SANTANA HIDALGO;4;USUFRUCTO;9;ARAUCANIA;2;CAUTIN;491;LAUTARO;3;BAJO;1;SIN CONDICIONES;18;IMPERIAL-CHOLCHOL;#70AD47;-38.60543800000;-72.55102500000;42.74000000000;;12660;4574.81687981000;1200251.45325000000;Chol Chol;El Arrejon;Bajo;4;JOHAN MADARIAGA
3039;90;3243;SANTA LAURA;90;83;0;3;SUR;24;VALLE ARAUCAN├ìA;ODIN VALLEJOS CID;2;CHOLCHOL;PACHECO RODRIGUEZ JORGE OSVALDO;7;CAUTIN - OSORNO;CARLOS SANTANA HIDALGO;4;USUFRUCTO;9;ARAUCANIA;2;CAUTIN;509;CHOLCHOL;3;BAJO;1;SIN CONDICIONES;18;IMPERIAL-CHOLCHOL;#70AD47;-38.56672800000;-72.80442100000;112.08000000000;;12665;14313.78768360000;3991617.19730000000;Chol Chol;El Arrejon;Bajo;4;JEAN PERALES
3047;90;3227;SAN CARLOS (CAUTIN);90;83;0;3;SUR;22;COSTA ARAUCAN├ìA;COLIPAN CONEJEROS CLAUDIO;8;IMPERIAL;CURAQUEO MARIHUAN CESAR VICENTE;7;CAUTIN - OSORNO;CARLOS SANTANA HIDALGO;4;USUFRUCTO;9;ARAUCANIA;2;CAUTIN;507;NUEVA IMPERIAL;3;BAJO;1;SIN CONDICIONES;16;CHACAMO-CASA PIEDRA;#70AD47;-38.71742300000;-72.93316900000;14.88000000000;;12703;4557.81928138000;1046417.09530000000;Chol Chol;El Arrejon;Bajo;4;JEAN PERALES
3055;90;3320;HIJUELA SAN LUIS LT-9;90;83;0;3;SUR;24;VALLE ARAUCAN├ìA;ODIN VALLEJOS CID;2;CHOLCHOL;PACHECO RODRIGUEZ JORGE OSVALDO;7;CAUTIN - OSORNO;CARLOS SANTANA HIDALGO;4;USUFRUCTO;9;ARAUCANIA;2;CAUTIN;509;CHOLCHOL;3;BAJO;1;SIN CONDICIONES;18;IMPERIAL-CHOLCHOL;#70AD47;-38.55240300000;-72.81069400000;44.25000000000;;12742;3435.04005802000;514601.87905000000;Chol Chol;El Arrejon;Bajo;4;JEAN PERALES
3062;90;3312;LOS BOLDOS (CAUTIN);90;83;0;3;SUR;24;VALLE ARAUCAN├ìA;ODIN VALLEJOS CID;2;CHOLCHOL;PACHECO RODRIGUEZ JORGE OSVALDO;7;CAUTIN - OSORNO;CARLOS SANTANA HIDALGO;4;USUFRUCTO;9;ARAUCANIA;2;CAUTIN;509;CHOLCHOL;3;BAJO;1;SIN CONDICIONES;18;IMPERIAL-CHOLCHOL;#70AD47;-38.57522800000;-72.82700500000;4.98000000000;;12764;1823.01247653000;199432.98200000000;Chol Chol;El Arrejon;Bajo;4;JEAN PERALES
3063;90;3322;PITRACO HJ-496 C;90;83;0;3;SUR;24;VALLE ARAUCAN├ìA;ODIN VALLEJOS CID;2;CHOLCHOL;PACHECO RODRIGUEZ JORGE OSVALDO;7;CAUTIN - OSORNO;CARLOS SANTANA HIDALGO;4;USUFRUCTO;9;ARAUCANIA;2;CAUTIN;508;GALVARINO;3;BAJO;1;SIN CONDICIONES;18;IMPERIAL-CHOLCHOL;#70AD47;-38.51241000000;-72.79101000000;29.94000000000;;12765;16216.86352870000;3667039.04040000000;Chol Chol;El Arrejon;Bajo;4;JEAN PERALES
3081;90;3263;NUEVA ESCOCIA (CAUTIN);90;83;0;3;SUR;24;VALLE ARAUCAN├ìA;ODIN VALLEJOS CID;2;CHOLCHOL;PACHECO RODRIGUEZ JORGE OSVALDO;7;CAUTIN - OSORNO;CARLOS SANTANA HIDALGO;4;USUFRUCTO;9;ARAUCANIA;2;CAUTIN;509;CHOLCHOL;3;BAJO;1;SIN CONDICIONES;18;IMPERIAL-CHOLCHOL;#70AD47;-38.54810300000;-72.82995400000;28.80000000000;;12867;2553.36872269000;317309.82660000000;Chol Chol;El Arrejon;Bajo;4;JEAN PERALES
3112;90;3269;LAS VEGAS LOTE 2;90;83;0;3;SUR;24;VALLE ARAUCAN├ìA;ODIN VALLEJOS CID;2;CHOLCHOL;PACHECO RODRIGUEZ JORGE OSVALDO;7;CAUTIN - OSORNO;CARLOS SANTANA HIDALGO;4;USUFRUCTO;9;ARAUCANIA;2;CAUTIN;509;CHOLCHOL;3;BAJO;1;SIN CONDICIONES;18;IMPERIAL-CHOLCHOL;#70AD47;-38.60397200000;-72.81500000000;15.90000000000;;12927;8838.09731532000;2822222.87100000000;Chol Chol;El Arrejon;Bajo;4;JEAN PERALES
3120;90;3329;EL PORVENIR HIJUELA N┬░1;90;83;0;3;SUR;24;VALLE ARAUCAN├ìA;ODIN VALLEJOS CID;2;CHOLCHOL;PACHECO RODRIGUEZ JORGE OSVALDO;7;CAUTIN - OSORNO;CARLOS SANTANA HIDALGO;4;USUFRUCTO;9;ARAUCANIA;2;CAUTIN;509;CHOLCHOL;3;BAJO;1;SIN CONDICIONES;18;IMPERIAL-CHOLCHOL;#70AD47;-38.55776100000;-72.83085500000;0.99000000000;;13040;2650.72809822000;242710.21525000000;Chol Chol;El Arrejon;Bajo;4;JEAN PERALES
60;90;1177;PARCELA 11 EL CISNE LOTE;90;90;0;1;NORTE;5;MULCHEN;JOSE LUIS BOUNIOT OPAZO;5;LAS ACACIAS;GARRIDO LEAL VICTOR;3;MULCHEN;CLAUDIO ZAPATA GUZMAN;3;SUELO y VUELO;8;BIOBIO;2;BIOBIO;447;MULCHEN;3;BAJO;1;SIN CONDICIONES;7;MULCHEN;#70AD47;-37.98559600000;-72.09628800000;6.06000000000;;563;963.79390676900;60514.78635010000;Mulchen;El Morro;Bajo;4;EMANUEL BOBADILLA
84;90;1201;EL MORRO LOTE A;90;90;0;1;NORTE;5;MULCHEN;JOSE LUIS BOUNIOT OPAZO;6;EL MORRO;BOBADILLA MENA EMANUEL;3;MULCHEN;CLAUDIO ZAPATA GUZMAN;3;SUELO y VUELO;8;BIOBIO;2;BIOBIO;447;MULCHEN;3;BAJO;1;SIN CONDICIONES;7;MULCHEN;#70AD47;-38.01106200000;-71.91719100000;8766.30000000000;;587;68781.76135080000;87663024.33690000000;Mulchen;El Morro;Bajo;4;EMANUEL BOBADILLA
181;90;1250;HIJUELA SAN CARLOS;90;90;0;1;NORTE;5;MULCHEN;JOSE LUIS BOUNIOT OPAZO;6;EL MORRO;BOBADILLA MENA EMANUEL;3;MULCHEN;CLAUDIO ZAPATA GUZMAN;3;SUELO y VUELO;8;BIOBIO;2;BIOBIO;447;MULCHEN;3;BAJO;1;SIN CONDICIONES;7;MULCHEN;#70AD47;-37.97959600000;-71.95967100000;58.40000000000;;634;4517.36600190000;583723.08085000000;Mulchen;El Morro;Bajo;4;EMANUEL BOBADILLA
1028;90;4210;LA TRANQUERA;90;90;0;1;NORTE;5;MULCHEN;JOSE LUIS BOUNIOT OPAZO;5;LAS ACACIAS;GARRIDO LEAL VICTOR;3;MULCHEN;CLAUDIO ZAPATA GUZMAN;3;SUELO y VUELO;8;BIOBIO;2;BIOBIO;447;MULCHEN;3;BAJO;1;SIN CONDICIONES;7;MULCHEN;#70AD47;-37.94511400000;-72.10544700000;555.61000000000;;1148;9868.40555378000;5557066.99100000000;Mulchen;El Morro;Bajo;4;EMANUEL BOBADILLA
1042;90;4241;EL PRADO A y B;90;90;0;1;NORTE;5;MULCHEN;JOSE LUIS BOUNIOT OPAZO;5;LAS ACACIAS;GARRIDO LEAL VICTOR;3;MULCHEN;CLAUDIO ZAPATA GUZMAN;3;SUELO y VUELO;8;BIOBIO;2;BIOBIO;447;MULCHEN;3;BAJO;1;SIN CONDICIONES;7;MULCHEN;#70AD47;-37.93356100000;-72.14878000000;859.69000000000;;1162;18570.49789790000;8595863.63725000000;Mulchen;El Morro;Bajo;4;EMANUEL BOBADILLA
1043;90;4245;EL ROSARIO DE LINGUES;90;90;0;1;NORTE;5;MULCHEN;JOSE LUIS BOUNIOT OPAZO;5;LAS ACACIAS;GARRIDO LEAL VICTOR;3;MULCHEN;CLAUDIO ZAPATA GUZMAN;3;SUELO y VUELO;8;BIOBIO;2;BIOBIO;447;MULCHEN;3;BAJO;1;SIN CONDICIONES;7;MULCHEN;#70AD47;-37.94364000000;-72.05215700000;195.43000000000;;1163;9862.26533621000;1952998.35965000000;Mulchen;El Morro;Bajo;4;EMANUEL BOBADILLA
2377;90;788;LAS MARAVILLAS;90;90;0;1;NORTE;5;MULCHEN;JOSE LUIS BOUNIOT OPAZO;5;LAS ACACIAS;GARRIDO LEAL VICTOR;3;MULCHEN;CLAUDIO ZAPATA GUZMAN;3;SUELO y VUELO;8;BIOBIO;2;BIOBIO;447;MULCHEN;3;BAJO;1;SIN CONDICIONES;7;MULCHEN;#70AD47;-37.91775900000;-72.05553400000;117.50000000000;;465;5612.79739231000;1178254.45150000000;Mulchen;El Morro;Bajo;4;EMANUEL BOBADILLA
2379;90;790;CHORRILLOS Y P.1 EL CISNE LOTES 5 Y 6;90;90;0;1;NORTE;5;MULCHEN;JOSE LUIS BOUNIOT OPAZO;5;LAS ACACIAS;GARRIDO LEAL VICTOR;3;MULCHEN;CLAUDIO ZAPATA GUZMAN;3;SUELO y VUELO;8;BIOBIO;2;BIOBIO;447;MULCHEN;3;BAJO;1;SIN CONDICIONES;7;MULCHEN;#70AD47;-37.93251800000;-72.07530400000;234.35000000000;;467;9496.03196553000;2345725.48105000000;Mulchen;El Morro;Bajo;4;EMANUEL BOBADILLA
2384;90;795;EL CISNE PARCELA 2;90;90;0;1;NORTE;5;MULCHEN;JOSE LUIS BOUNIOT OPAZO;5;LAS ACACIAS;GARRIDO LEAL VICTOR;3;MULCHEN;CLAUDIO ZAPATA GUZMAN;3;SUELO y VUELO;8;BIOBIO;2;BIOBIO;447;MULCHEN;3;BAJO;1;SIN CONDICIONES;7;MULCHEN;#70AD47;-37.94981900000;-72.08479300000;108.63000000000;;472;4906.01688467000;1086403.87280000000;Mulchen;El Morro;Bajo;4;EMANUEL BOBADILLA
2385;90;796;EL CISNE PARCELA 9;90;90;0;1;NORTE;5;MULCHEN;JOSE LUIS BOUNIOT OPAZO;5;LAS ACACIAS;GARRIDO LEAL VICTOR;3;MULCHEN;CLAUDIO ZAPATA GUZMAN;3;SUELO y VUELO;8;BIOBIO;2;BIOBIO;447;MULCHEN;3;BAJO;1;SIN CONDICIONES;7;MULCHEN;#70AD47;-37.99030900000;-72.10241800000;146.37000000000;;473;5822.91361841000;1462840.91920000000;Mulchen;El Morro;Bajo;4;EMANUEL BOBADILLA
2407;90;1101;PARCELA 8 EL CISNE LOTES A Y D;90;90;0;1;NORTE;5;MULCHEN;JOSE LUIS BOUNIOT OPAZO;5;LAS ACACIAS;GARRIDO LEAL VICTOR;3;MULCHEN;CLAUDIO ZAPATA GUZMAN;3;SUELO y VUELO;8;BIOBIO;2;BIOBIO;447;MULCHEN;3;BAJO;1;SIN CONDICIONES;7;MULCHEN;#70AD47;-37.98060300000;-72.10548000000;108.95000000000;;501;5058.50694376000;1089580.86540000000;Mulchen;El Morro;Bajo;4;EMANUEL BOBADILLA
2409;90;1111;SAN ANTONIO;90;90;0;1;NORTE;5;MULCHEN;JOSE LUIS BOUNIOT OPAZO;6;EL MORRO;BOBADILLA MENA EMANUEL;3;MULCHEN;CLAUDIO ZAPATA GUZMAN;3;SUELO y VUELO;8;BIOBIO;2;BIOBIO;447;MULCHEN;3;BAJO;1;SIN CONDICIONES;7;MULCHEN;#70AD47;-37.94442900000;-72.00363900000;879.31000000000;;503;17932.54294450000;8787172.52255000000;Mulchen;El Morro;Bajo;4;EMANUEL BOBADILLA
2461;90;707;PENAS VERDES Y EL BOLICH;90;90;0;1;NORTE;5;MULCHEN;JOSE LUIS BOUNIOT OPAZO;6;EL MORRO;BOBADILLA MENA EMANUEL;3;MULCHEN;CLAUDIO ZAPATA GUZMAN;3;SUELO y VUELO;8;BIOBIO;2;BIOBIO;447;MULCHEN;3;BAJO;1;SIN CONDICIONES;7;MULCHEN;#70AD47;-37.97071500000;-72.05519100000;1319.32000000000;;389;22263.35620430000;13192469.11770000000;Mulchen;El Morro;Bajo;4;EMANUEL BOBADILLA
2502;90;750;SAN MARTIN;90;90;0;1;NORTE;5;MULCHEN;JOSE LUIS BOUNIOT OPAZO;6;EL MORRO;BOBADILLA MENA EMANUEL;3;MULCHEN;CLAUDIO ZAPATA GUZMAN;3;SUELO y VUELO;8;BIOBIO;2;BIOBIO;447;MULCHEN;3;BAJO;1;SIN CONDICIONES;7;MULCHEN;#70AD47;-37.99406200000;-72.06539500000;754.26000000000;;430;17944.99556220000;7543740.12245000000;Mulchen;El Morro;Bajo;4;EMANUEL BOBADILLA
2512;90;760;SANTA EMA;90;90;0;1;NORTE;5;MULCHEN;JOSE LUIS BOUNIOT OPAZO;6;EL MORRO;BOBADILLA MENA EMANUEL;3;MULCHEN;CLAUDIO ZAPATA GUZMAN;3;SUELO y VUELO;8;BIOBIO;2;BIOBIO;447;MULCHEN;3;BAJO;1;SIN CONDICIONES;7;MULCHEN;#70AD47;-37.94231400000;-72.02484500000;1028.65000000000;;440;22544.05253700000;10284932.12210000000;Mulchen;El Morro;Bajo;4;EMANUEL BOBADILLA
2527;90;1123;LOS TILOS;90;90;0;1;NORTE;5;MULCHEN;JOSE LUIS BOUNIOT OPAZO;5;LAS ACACIAS;GARRIDO LEAL VICTOR;3;MULCHEN;CLAUDIO ZAPATA GUZMAN;3;SUELO y VUELO;8;BIOBIO;2;BIOBIO;447;MULCHEN;3;BAJO;1;SIN CONDICIONES;7;MULCHEN;#70AD47;-37.93957400000;-72.04759500000;45.18000000000;;513;2797.08326945000;451521.95970000000;Mulchen;El Morro;Bajo;4;EMANUEL BOBADILLA
2530;90;1126;PARCELA 11 EL CISNE LOTE 3;90;90;0;1;NORTE;5;MULCHEN;JOSE LUIS BOUNIOT OPAZO;5;LAS ACACIAS;GARRIDO LEAL VICTOR;3;MULCHEN;CLAUDIO ZAPATA GUZMAN;3;SUELO y VUELO;8;BIOBIO;2;BIOBIO;447;MULCHEN;3;BAJO;1;SIN CONDICIONES;7;MULCHEN;#70AD47;-37.98256000000;-72.09530800000;63.84000000000;;516;3775.10146039000;637922.58810000000;Mulchen;El Morro;Bajo;4;EMANUEL BOBADILLA
2531;90;1127;EL FUNDILLO - EL PEUMO O EL REFUGIO;90;90;0;1;NORTE;5;MULCHEN;JOSE LUIS BOUNIOT OPAZO;6;EL MORRO;BOBADILLA MENA EMANUEL;3;MULCHEN;CLAUDIO ZAPATA GUZMAN;3;SUELO y VUELO;8;BIOBIO;2;BIOBIO;447;MULCHEN;3;BAJO;1;SIN CONDICIONES;7;MULCHEN;#70AD47;-37.91639600000;-72.03464000000;76.28000000000;;517;4848.05285763000;763149.29100000000;Mulchen;El Morro;Bajo;4;EMANUEL BOBADILLA
451;90;7101;COIHUERIA;90;90;0;2;CENTRO;6;CANETE;CRUZ PARDO HECTOR DANIEL;3;CONTULMO;SEGUEL JORQUERA NICOLAS ANTONIO;6;ANGOL - PASTENE;CARLOS RATTI;3;SUELO y VUELO;9;ARAUCANIA;1;MALLECO;484;PUREN;3;BAJO;1;SIN CONDICIONES;13;SAN ERNESTO-CAYUPUPIL;#FFC000;-37.95897700000;-73.11404600000;240.81000000000;;1487;8881.02720484000;2408194.44735000000;Lanalhue;Elicura;Bajo;4;LUIS FUENTES
454;90;7105;EL NATRI;90;90;0;2;CENTRO;6;CANETE;CRUZ PARDO HECTOR DANIEL;3;CONTULMO;SEGUEL JORQUERA NICOLAS ANTONIO;6;ANGOL - PASTENE;CARLOS RATTI;3;SUELO y VUELO;8;BIOBIO;4;ARAUCO;470;CONTULMO;3;BAJO;1;SIN CONDICIONES;13;SAN ERNESTO-CAYUPUPIL;#FFC000;-37.87938800000;-73.18483300000;182.67000000000;;1490;7249.93317139000;1826582.77700000000;Lanalhue;Elicura;Bajo;4;LUIS FUENTES
456;90;7109;ELICURA;90;90;0;2;CENTRO;6;CANETE;CRUZ PARDO HECTOR DANIEL;3;CONTULMO;SEGUEL JORQUERA NICOLAS ANTONIO;6;ANGOL - PASTENE;CARLOS RATTI;3;SUELO y VUELO;8;BIOBIO;4;ARAUCO;470;CONTULMO;3;BAJO;1;SIN CONDICIONES;13;SAN ERNESTO-CAYUPUPIL;#FFC000;-37.95467700000;-73.16838300000;3123.07000000000;;1492;48751.77893270000;31231853.56350000000;Lanalhue;Elicura;Bajo;4;LUIS FUENTES
461;90;7115;LOS PEUMOS;90;90;0;2;CENTRO;6;CANETE;CRUZ PARDO HECTOR DANIEL;2;LANALHUE;HERRERA VERGARA GUSTAVO;6;ANGOL - PASTENE;CARLOS RATTI;3;SUELO y VUELO;8;BIOBIO;4;ARAUCO;470;CONTULMO;3;BAJO;1;SIN CONDICIONES;13;SAN ERNESTO-CAYUPUPIL;#FF0000;-37.89927300000;-73.25854900000;536.54000000000;;1497;16882.98481580000;5365160.15165000000;Lanalhue;Elicura;Bajo;4;LUIS FUENTES
463;90;7117;MONTANA NEGRA;90;90;0;2;CENTRO;6;CANETE;CRUZ PARDO HECTOR DANIEL;2;LANALHUE;HERRERA VERGARA GUSTAVO;6;ANGOL - PASTENE;CARLOS RATTI;3;SUELO y VUELO;8;BIOBIO;4;ARAUCO;470;CONTULMO;3;BAJO;1;SIN CONDICIONES;13;SAN ERNESTO-CAYUPUPIL;#FF0000;-37.89322500000;-73.23659100000;248.09000000000;;1499;8569.99331156000;2480458.13055000000;Lanalhue;Elicura;Bajo;4;LUIS FUENTES
469;90;7124;SAN ERNESTO LOTE 1;90;90;0;2;CENTRO;6;CANETE;CRUZ PARDO HECTOR DANIEL;3;CONTULMO;SEGUEL JORQUERA NICOLAS ANTONIO;6;ANGOL - PASTENE;CARLOS RATTI;3;SUELO y VUELO;8;BIOBIO;4;ARAUCO;470;CONTULMO;3;BAJO;1;SIN CONDICIONES;13;SAN ERNESTO-CAYUPUPIL;#FFC000;-37.91077900000;-73.18084900000;2804.26000000000;;1505;30270.10591610000;28042471.14990000000;Lanalhue;Elicura;Bajo;4;LUIS FUENTES
470;90;7125;SANTA INES;90;90;0;2;CENTRO;6;CANETE;CRUZ PARDO HECTOR DANIEL;3;CONTULMO;SEGUEL JORQUERA NICOLAS ANTONIO;6;ANGOL - PASTENE;CARLOS RATTI;3;SUELO y VUELO;8;BIOBIO;4;ARAUCO;470;CONTULMO;3;BAJO;1;SIN CONDICIONES;13;SAN ERNESTO-CAYUPUPIL;#FFC000;-37.95004800000;-73.13005900000;55.78000000000;;1506;4629.25558235000;560044.31355000000;Lanalhue;Elicura;Bajo;4;LUIS FUENTES
472;90;7127;TRES MARIAS;90;90;0;2;CENTRO;6;CANETE;CRUZ PARDO HECTOR DANIEL;1;CAYUCUPIL;RECABARREN CEBALLOS MARIA JOSE;6;ANGOL - PASTENE;CARLOS RATTI;3;SUELO y VUELO;8;BIOBIO;4;ARAUCO;469;CANETE;3;BAJO;1;SIN CONDICIONES;13;SAN ERNESTO-CAYUPUPIL;#FF0000;-37.87197500000;-73.20170400000;138.42000000000;;1508;4770.90290429000;1383456.94740000000;Lanalhue;Elicura;Bajo;4;LUIS FUENTES
646;90;8119;PORVENIR I Y II;90;90;0;2;CENTRO;6;CANETE;CRUZ PARDO HECTOR DANIEL;1;CAYUCUPIL;RECABARREN CEBALLOS MARIA JOSE;6;ANGOL - PASTENE;CARLOS RATTI;3;SUELO y VUELO;8;BIOBIO;4;ARAUCO;469;CANETE;3;BAJO;1;SIN CONDICIONES;13;SAN ERNESTO-CAYUPUPIL;#FF0000;-37.85519100000;-73.21456300000;192.22000000000;;1696;13167.04554040000;1922634.03295000000;Lanalhue;Elicura;Bajo;4;LUIS FUENTES
654;90;8129;SANTA INES III;90;90;0;2;CENTRO;6;CANETE;CRUZ PARDO HECTOR DANIEL;3;CONTULMO;SEGUEL JORQUERA NICOLAS ANTONIO;6;ANGOL - PASTENE;CARLOS RATTI;3;SUELO y VUELO;8;BIOBIO;4;ARAUCO;470;CONTULMO;3;BAJO;1;SIN CONDICIONES;13;SAN ERNESTO-CAYUPUPIL;#FFC000;-37.95315400000;-73.12953100000;50.99000000000;;1705;4146.91752338000;508975.60135000000;Lanalhue;Elicura;Bajo;4;LUIS FUENTES
1154;90;8267;LOTE 2 NAHUELBUTA;90;90;0;3;SUR;18;LUMACO;CURILEM HUENULLANCA FIDEL NANCIO;1;PUREN-QUETRAHUE;SANZANA GUZMAN ERALDO DAVID;6;ANGOL - PASTENE;CARLOS RATTI;3;SUELO y VUELO;9;ARAUCANIA;1;MALLECO;484;PUREN;3;BAJO;1;SIN CONDICIONES;15;PASTENE;#70AD47;-37.95325400000;-73.07645000000;32.18000000000;;2896;2656.28506225000;322215.28855000000;Lanalhue;Elicura;Bajo;4;CHRISTIAN GUTI├ëRREZ
1274;90;8284;HUILQUEHUE LOTE 2;90;90;0;2;CENTRO;6;CANETE;CRUZ PARDO HECTOR DANIEL;2;LANALHUE;HERRERA VERGARA GUSTAVO;6;ANGOL - PASTENE;CARLOS RATTI;3;SUELO y VUELO;8;BIOBIO;4;ARAUCO;469;CANETE;3;BAJO;1;SIN CONDICIONES;13;SAN ERNESTO-CAYUPUPIL;#FF0000;-37.88103200000;-73.31588600000;69.14000000000;;3657;4631.29844695000;692513.45185000000;Lanalhue;Elicura;Bajo;4;LUIS FUENTES
1524;90;8411;PAILLAHUE;90;90;0;2;CENTRO;6;CANETE;CRUZ PARDO HECTOR DANIEL;2;LANALHUE;HERRERA VERGARA GUSTAVO;6;ANGOL - PASTENE;CARLOS RATTI;3;SUELO y VUELO;8;BIOBIO;4;ARAUCO;470;CONTULMO;3;BAJO;1;SIN CONDICIONES;13;SAN ERNESTO-CAYUPUPIL;#FF0000;-37.88057500000;-73.26826400000;545.35000000000;;1932;9968.88762599000;5453797.29925000000;Lanalhue;Elicura;Bajo;4;LUIS FUENTES
1811;90;8652;EL TOQUI I;90;90;0;2;CENTRO;6;CANETE;CRUZ PARDO HECTOR DANIEL;3;CONTULMO;SEGUEL JORQUERA NICOLAS ANTONIO;6;ANGOL - PASTENE;CARLOS RATTI;3;SUELO y VUELO;8;BIOBIO;4;ARAUCO;470;CONTULMO;3;BAJO;1;SIN CONDICIONES;13;SAN ERNESTO-CAYUPUPIL;#FFC000;-37.98092500000;-73.17485300000;30.67000000000;;2141;2920.41440692000;306305.50710100000;Lanalhue;Elicura;Bajo;4;LUIS FUENTES
1876;90;8718;PIEDRA SANTA;90;90;0;2;CENTRO;6;CANETE;CRUZ PARDO HECTOR DANIEL;3;CONTULMO;SEGUEL JORQUERA NICOLAS ANTONIO;6;ANGOL - PASTENE;CARLOS RATTI;3;SUELO y VUELO;9;ARAUCANIA;1;MALLECO;484;PUREN;3;BAJO;1;SIN CONDICIONES;13;SAN ERNESTO-CAYUPUPIL;#70AD47;-38.02869300000;-73.17537200000;277.99000000000;;2206;10211.24167510000;2780818.37720000000;Lanalhue;Elicura;Bajo;4;LUIS FUENTES
